sat4.Earth.SMA	sat4.Earth.ECC	sat4.Earth.RadPer	sat4.Earth.Energy	sat4.Earth.HMAG	sat4.Earth.RMAG	sat4.EarthMJ2000Eq.VMAG	sat4.Earth.TA	sat4.EarthMJ2000Eq.FPA	Column1
654424.0247	0.981061389	12393.88186	-0.304542947	98928.52423	711956.4124	0.714595562	169.7858188	11.21259233	
654402.2794	0.981054672	12397.86577	-0.304553066	98944.25511	713846.2044	0.712504222	169.8145015	11.21758016	
654382.1058	0.981047946	12401.88471	-0.304562455	98960.12291	715730.4407	0.710424857	169.8430067	11.22265995	
654363.491	0.981041209	12405.94038	-0.304571119	98976.13428	717609.1524	0.708357346	169.8713355	11.2278318	
654346.4223	0.981034458	12410.03448	-0.304579064	98992.29587	719482.3703	0.706301572	169.899489	11.2330958	
654330.8869	0.98102769	12414.16871	-0.304586295	99008.61431	721350.1249	0.704257416	169.9274682	11.23845208	
654316.8724	0.981020901	12418.34478	-0.304592819	99025.09624	723212.4464	0.702224765	169.9552741	11.24390077	
654304.3661	0.981014089	12422.56437	-0.304598641	99041.74826	725069.3648	0.700203506	169.9829079	11.24944199	
654293.3559	0.981007251	12426.8292	-0.304603767	99058.57699	726920.9096	0.698193526	170.0103704	11.2550759	
654283.8293	0.981000385	12431.14094	-0.304608202	99075.589	728767.1101	0.696194716	170.0376628	11.26080267	
654275.7741	0.980993487	12435.5013	-0.304611952	99092.79088	730607.9955	0.694206969	170.0647861	11.26662245	
654269.1782	0.980986554	12439.91198	-0.304615023	99110.1892	732443.5944	0.692230176	170.091741	11.27253544	
654264.0295	0.980979583	12444.37465	-0.30461742	99127.79051	734273.9353	0.690264234	170.1185288	11.27854182	
654260.3161	0.980972572	12448.89101	-0.304619149	99145.60135	736099.0465	0.688309037	170.1451502	11.2846418	
654258.026	0.980965518	12453.46274	-0.304620215	99163.62825	737918.9557	0.686364485	170.1716063	11.29083558	
654257.1474	0.980958417	12458.09154	-0.304620624	99181.87774	739733.6908	0.684430476	170.1978979	11.29712339	
654257.6685	0.980951268	12462.77908	-0.304620382	99200.3563	741543.279	0.682506911	170.224026	11.30350547	
654259.5776	0.980944066	12467.52705	-0.304619493	99219.07043	743347.7475	0.680593692	170.2499914	11.30998204	
654262.8631	0.98093681	12472.33713	-0.304617963	99238.02661	745147.1232	0.678690722	170.275795	11.31655336	
654267.5135	0.980929496	12477.21099	-0.304615798	99257.23129	746941.4327	0.676797907	170.3014378	11.32321969	
654273.5172	0.980922122	12482.15032	-0.304613003	99276.69093	748730.7024	0.674915151	170.3269205	11.3299813	
654280.8629	0.980914684	12487.15678	-0.304609583	99296.41194	750514.9583	0.673042363	170.352244	11.33683846	
654289.539	0.980907181	12492.23205	-0.304605544	99316.40075	752294.2264	0.671179451	170.3774092	11.34379146	
654299.5344	0.980899608	12497.37779	-0.30460089	99336.66375	754068.5324	0.669326325	170.4024169	11.3508406	
654310.8377	0.980891963	12502.59568	-0.304595628	99357.20733	755837.9016	0.667482895	170.4272678	11.35798617	
654323.4379	0.980884244	12507.88738	-0.304589763	99378.03784	757602.3591	0.665649075	170.4519629	11.36522848	
654337.3237	0.980876447	12513.25455	-0.304583299	99399.16165	759361.93	0.663824776	170.4765029	11.37256786	
654352.484	0.98086857	12518.69886	-0.304576242	99420.58507	761116.6389	0.662009914	170.5008886	11.38000464	
654368.9079	0.98086061	12524.22196	-0.304568598	99442.31442	762866.5104	0.660204405	170.5251207	11.38753914	
654386.5844	0.980852564	12529.8255	-0.304560371	99464.356	764611.5686	0.658408164	170.5492001	11.39517171	
654405.5026	0.980844429	12535.51115	-0.304551566	99486.71607	766351.8377	0.656621111	170.5731276	11.40290269	
654425.6516	0.980836203	12541.28054	-0.304542189	99509.40089	768087.3415	0.654843163	170.5969038	11.41073246	
654447.0205	0.980827882	12547.13533	-0.304532246	99532.4167	769818.1035	0.65307424	170.6205295	11.41866136	
654469.5987	0.980819465	12553.07716	-0.30452174	99555.76971	771544.1472	0.651314264	170.6440054	11.42668977	
654493.3755	0.980810948	12559.10768	-0.304510677	99579.46611	773265.4958	0.649563156	170.6673324	11.43481808	
654518.3401	0.980802328	12565.22851	-0.304499062	99603.51207	774982.1723	0.647820839	170.6905111	11.44304666	
654544.4821	0.980793603	12571.44131	-0.304486901	99627.91375	776694.1994	0.646087237	170.7135422	11.4513759	
654571.7907	0.98078477	12577.74769	-0.304474198	99652.67727	778401.5998	0.644362275	170.7364264	11.45980622	
654600.2555	0.980775826	12584.14929	-0.304460958	99677.80874	780104.3958	0.642645878	170.7591645	11.468338	
654629.8662	0.980766769	12590.64773	-0.304447186	99703.31424	781802.6097	0.640937973	170.7817571	11.47697166	
654660.6121	0.980757595	12597.24465	-0.304432888	99729.19982	783496.2634	0.639238488	170.804205	11.48570763	
654692.4831	0.980748302	12603.94165	-0.304418068	99755.47153	785185.3787	0.637547352	170.8265088	11.49454632	
654725.4687	0.980738888	12610.74035	-0.304402731	99782.13536	786869.9772	0.635864492	170.8486691	11.50348816	
654759.5587	0.98072935	12617.64236	-0.304386882	99809.19731	788550.0804	0.63418984	170.8706868	11.51253359	
654794.7429	0.980719684	12624.6493	-0.304370527	99836.66333	790225.7096	0.632523326	170.8925624	11.52168305	
654831.011	0.980709889	12631.76277	-0.304353669	99864.53935	791896.8857	0.630864883	170.9142965	11.53093698	
654868.3531	0.980699962	12638.98437	-0.304336314	99892.83129	793563.6298	0.629214442	170.93589	11.54029584	
654906.7589	0.980689899	12646.3157	-0.304318467	99921.54503	795225.9624	0.627571938	170.9573433	11.54976009	
654946.2185	0.980679699	12653.75835	-0.304300132	99950.68641	796883.9041	0.625937304	170.9786572	11.55933018	
654986.7218	0.980669358	12661.31391	-0.304281315	99980.26126	798537.4753	0.624310476	170.9998322	11.5690066	
655028.2588	0.980658874	12668.98397	-0.304262019	100010.2754	800186.6961	0.622691389	171.0208692	11.5787898	
655070.8198	0.980648245	12676.77011	-0.304242251	100040.7345	801831.5866	0.621079979	171.0417685	11.58868026	
655114.3948	0.980637467	12684.67392	-0.304222014	100071.6445	803472.1665	0.619476185	171.062531	11.59867848	
655158.974	0.980626539	12692.69696	-0.304201314	100103.0109	805108.4557	0.617879943	171.0831571	11.60878493	
655204.5477	0.980615457	12700.8408	-0.304180155	100134.8395	806740.4736	0.616291192	171.1036476	11.61900011	
655251.106	0.980604219	12709.10701	-0.304158542	100167.1359	808368.2395	0.614709872	171.1240031	11.62932451	
655298.6394	0.980592822	12717.49716	-0.304136479	100199.9057	809991.7726	0.613135923	171.1442241	11.63975864	
655347.1381	0.980581264	12726.0128	-0.304113971	100233.1546	811611.092	0.611569285	171.1643113	11.650303	
655396.5927	0.980569543	12734.65549	-0.304091024	100266.888	813226.2166	0.6100099	171.1842653	11.66095809	
655446.9934	0.980557655	12743.42676	-0.30406764	100301.1116	814837.165	0.60845771	171.2040866	11.67172444	
655498.3309	0.980545598	12752.32818	-0.304043826	100335.8308	816443.9558	0.606912657	171.2237759	11.68260256	
655550.5957	0.980533369	12761.36128	-0.304019586	100371.051	818046.6074	0.605374685	171.2433338	11.69359297	
655603.7783	0.980520967	12770.5276	-0.303994924	100406.7777	819645.1381	0.603843737	171.2627608	11.70469619	
655657.8694	0.980508388	12779.82866	-0.303969845	100443.0164	821239.566	0.602319759	171.2820576	11.71591275	
655712.8597	0.98049563	12789.26601	-0.303944353	100479.7723	822829.9091	0.600802694	171.3012247	11.7272432	
655768.7398	0.980482691	12798.84115	-0.303918453	100517.0508	824416.1852	0.59929249	171.3202627	11.73868805	
655825.5005	0.980469568	12808.55561	-0.303892149	100554.8572	825998.4119	0.597789092	171.3391722	11.75024785	
655883.1326	0.980456258	12818.4109	-0.303865446	100593.1967	827576.6067	0.596292447	171.3579538	11.76192315	
655941.627	0.980442759	12828.40854	-0.303838349	100632.0746	829150.7872	0.594802503	171.3766081	11.77371449	
656000.9745	0.980429069	12838.55003	-0.303810861	100671.4961	830720.9704	0.593319207	171.3951355	11.78562242	
656061.1661	0.980415185	12848.83686	-0.303782987	100711.4663	832287.1736	0.591842508	171.4135368	11.79764748	
656122.1928	0.980401104	12859.27054	-0.303754732	100751.9903	833849.4137	0.590372356	171.4318123	11.80979024	
656184.0456	0.980386825	12869.85256	-0.3037261	100793.0733	835407.7075	0.588908699	171.4499629	11.82205126	
656246.7155	0.980372345	12880.5844	-0.303697094	100834.7203	836962.0717	0.587451488	171.4679889	11.83443109	
656310.1937	0.980357661	12891.46754	-0.303667721	100876.9363	838512.523	0.586000675	171.4858909	11.84693029	
656374.4714	0.980342771	12902.50347	-0.303637983	100919.7262	840059.0776	0.584556209	171.5036696	11.85954945	
656439.5396	0.980327672	12913.69366	-0.303607886	100963.0951	841601.7521	0.583118043	171.5213254	11.87228912	
656505.3897	0.980312363	12925.03958	-0.303577433	101007.0478	843140.5624	0.581686128	171.5388589	11.88514987	
656572.013	0.980296841	12936.54268	-0.303546628	101051.5892	844675.5247	0.580260419	171.5562707	11.89813229	
656639.4008	0.980281103	12948.20444	-0.303515477	101096.7241	846206.6549	0.578840866	171.5735613	11.91123694	
656707.5445	0.980265148	12960.0263	-0.303483982	101142.4574	847733.9688	0.577427426	171.5907313	11.92446441	
656776.4355	0.980248972	12972.00971	-0.303452149	101188.7937	849257.4821	0.576020051	171.6077811	11.93781528	
656846.0652	0.980232574	12984.15613	-0.303419981	101235.7378	850777.2103	0.574618695	171.6247115	11.95129013	
656916.4253	0.980215951	12996.46699	-0.303387483	101283.2944	852293.1688	0.573223315	171.6415229	11.96488955	
656987.5072	0.9801991	13008.94373	-0.303354658	101331.4681	853805.373	0.571833866	171.6582158	11.97861413	
657059.3027	0.980182021	13021.58778	-0.303321511	101380.2635	855313.8381	0.570450303	171.6747908	11.99246445	
657131.8032	0.980164709	13034.40058	-0.303288046	101429.6852	856818.5791	0.569072583	171.6912484	12.00644111	
657205.0005	0.980147163	13047.38353	-0.303254267	101479.7377	858319.6109	0.567700663	171.7075892	12.02054471	
657278.8865	0.980129381	13060.53807	-0.303220178	101530.4255	859816.9485	0.566334499	171.7238138	12.03477584	
657353.4527	0.980111361	13073.8656	-0.303185782	101581.7531	861310.6065	0.564974051	171.7399225	12.0491351	
657428.6912	0.9800931	13087.36753	-0.303151085	101633.7248	862800.5995	0.563619275	171.7559161	12.06362308	
657504.5938	0.980074595	13101.04528	-0.303116089	101686.345	864286.9421	0.56227013	171.771795	12.0782404	
657581.1524	0.980055845	13114.90024	-0.303080799	101739.6181	865769.6487	0.560926575	171.7875597	12.09298765	
657658.3589	0.980036848	13128.93381	-0.303045218	101793.5483	867248.7334	0.55958857	171.8032108	12.10786544	
657736.2055	0.980017601	13143.14737	-0.303009351	101848.14	868724.2105	0.558256074	171.8187489	12.12287437	
657814.6841	0.979998102	13157.54233	-0.302973201	101903.3972	870196.0941	0.556929046	171.8341743	12.13801506	
657893.7869	0.979978349	13172.12006	-0.302936773	101959.3243	871664.398	0.555607449	171.8494878	12.15328812	
657973.5061	0.979958339	13186.88193	-0.30290007	102015.9252	873129.1362	0.554291241	171.8646897	12.16869414	
658053.8338	0.979938071	13201.82934	-0.302863095	102073.2042	874590.3223	0.552980386	171.8797807	12.18423376	
658134.7623	0.979917542	13216.96364	-0.302825853	102131.1653	876047.9701	0.551674843	171.8947613	12.19990758	
658216.2839	0.97989675	13232.2862	-0.302788347	102189.8124	877502.093	0.550374575	171.9096319	12.21571622	
658298.391	0.979875694	13247.79839	-0.302750582	102249.1496	878952.7044	0.549079545	171.9243931	12.2316603	
658381.0759	0.97985437	13263.50156	-0.30271256	102309.1808	880399.8177	0.547789715	171.9390455	12.24774042	
658464.3311	0.979832777	13279.39707	-0.302674285	102369.9099	881843.4461	0.546505048	171.9535895	12.26395723	
658548.149	0.979810912	13295.48627	-0.302635762	102431.3408	883283.6028	0.545225508	171.9680257	12.28031132	
658632.5222	0.979788774	13311.77051	-0.302596993	102493.4772	884720.3007	0.543951057	171.9823546	12.29680333	
658717.4434	0.979766361	13328.25112	-0.302557983	102556.323	886153.5529	0.54268166	171.9965767	12.31343388	
658802.905	0.979743669	13344.92944	-0.302518734	102619.8818	887583.372	0.541417282	172.0106926	12.3302036	
658888.8998	0.979720698	13361.80681	-0.302479251	102684.1574	889009.7709	0.540157888	172.0247027	12.3471131	
658975.4204	0.979697445	13378.88456	-0.302439537	102749.1534	890432.7622	0.538903441	172.0386076	12.36416302	
659062.4598	0.979673908	13396.16402	-0.302399595	102814.8735	891852.3585	0.537653908	172.0524077	12.38135398	
659150.0106	0.979650085	13413.64651	-0.302359429	102881.3212	893268.5721	0.536409254	172.0661037	12.39868662	
659238.0657	0.979625974	13431.33334	-0.302319042	102948.5	894681.4155	0.535169445	172.0796961	12.41616155	
659326.618	0.979601573	13449.22584	-0.302278439	103016.4135	896090.9009	0.533934448	172.0931853	12.43377942	
659415.6606	0.97957688	13467.32531	-0.302237621	103085.0651	897497.0405	0.532704229	172.1065718	12.45154085	
659505.1863	0.979551892	13485.63306	-0.302196594	103154.4582	898899.8463	0.531478755	172.1198562	12.46944647	
659595.1883	0.979526609	13504.1504	-0.302155359	103224.5962	900299.3305	0.530257993	172.133039	12.48749692	
659685.6595	0.979501027	13522.87863	-0.30211392	103295.4825	901695.5048	0.52904191	172.1461208	12.50569283	
659776.5933	0.979475145	13541.81904	-0.302072281	103367.1202	903088.3811	0.527830475	172.1591019	12.52403484	
659867.9826	0.979448961	13560.97294	-0.302030445	103439.5128	904477.9711	0.526623656	172.171983	12.54252359	
659959.8209	0.979422472	13580.3416	-0.301988416	103512.6634	905864.2864	0.52542142	172.1847645	12.5611597	
660052.1013	0.979395678	13599.92633	-0.301946195	103586.5751	907247.3387	0.524223737	172.197447	12.57994382	
660144.8172	0.979368575	13619.72839	-0.301903788	103661.2512	908627.1394	0.523030575	172.210031	12.59887658	
660237.9619	0.979341162	13639.74908	-0.301861196	103736.6947	910003.6998	0.521841904	172.2225169	12.61795863	
660331.5289	0.979313437	13659.98967	-0.301818423	103812.9087	911377.0314	0.520657693	172.2349053	12.6371906	
660425.5117	0.979285398	13680.45143	-0.301775472	103889.8962	912747.1452	0.519477912	172.2471968	12.65657313	
660519.9037	0.979257043	13701.13564	-0.301732347	103967.6602	914114.0524	0.518302531	172.2593917	12.67610687	
660614.6985	0.979228371	13722.04357	-0.30168905	104046.2036	915477.7641	0.51713152	172.2714907	12.69579245	
660709.8897	0.979199378	13743.17647	-0.301645584	104125.5293	916838.2913	0.51596485	172.2834942	12.71563052	
660805.4709	0.979170064	13764.53562	-0.301601953	104205.6403	918195.6448	0.514802491	172.2954027	12.73562172	
660901.4359	0.979140426	13786.12227	-0.30155816	104286.5392	919549.8355	0.513644415	172.3072168	12.7557667	
660997.7784	0.979110463	13807.93768	-0.301514207	104368.229	920900.8741	0.512490592	172.3189369	12.7760661	
661094.4921	0.979080172	13829.9831	-0.301470097	104450.7124	922248.7712	0.511340995	172.3305636	12.79652056	
661191.571	0.979049552	13852.25979	-0.301425834	104533.992	923593.5375	0.510195596	172.3420974	12.81713072	
661289.0089	0.9790186	13874.76898	-0.30138142	104618.0705	924935.1834	0.509054365	172.3535387	12.83789725	
661386.7996	0.978987316	13897.51194	-0.301336859	104702.9507	926273.7193	0.507917276	172.3648882	12.85882078	
661484.9373	0.978955696	13920.48989	-0.301292153	104788.635	927609.1557	0.506784302	172.3761462	12.87990196	
661583.4158	0.97892374	13943.70408	-0.301247305	104875.126	928941.5027	0.505655414	172.3873133	12.90114143	
661682.2293	0.978891445	13967.15576	-0.301202317	104962.4263	930270.7706	0.504530586	172.39839	12.92253986	
661781.3718	0.978858809	13990.84615	-0.301157194	105050.5384	931596.9695	0.503409791	172.4093768	12.94409787	
661880.8376	0.978825831	14014.77648	-0.301111937	105139.4646	932920.1095	0.502293003	172.4202742	12.96581614	
661980.6208	0.978792509	14038.948	-0.301066549	105229.2074	934240.2004	0.501180196	172.4310827	12.9876953	
662080.7155	0.978758841	14063.36192	-0.301021033	105319.7691	935557.2523	0.500071342	172.4418028	13.00973601	
662181.1163	0.978724824	14088.01947	-0.300975392	105411.1522	936871.275	0.498966417	172.452435	13.03193891	
662281.8173	0.978690458	14112.92188	-0.300929628	105503.3588	938182.2782	0.497865395	172.4629798	13.05430467	
662382.8129	0.978655741	14138.07036	-0.300883744	105596.3913	939490.2716	0.49676825	172.4734378	13.07683393	
662484.0975	0.97862067	14163.46614	-0.300837743	105690.2519	940795.2648	0.495674957	172.4838094	13.09952734	
662585.6657	0.978585244	14189.11044	-0.300791628	105784.9427	942097.2674	0.494585491	172.4940951	13.12238557	
662687.5118	0.978549461	14215.00447	-0.3007454	105880.4659	943396.2889	0.493499828	172.5042954	13.14540925	
662789.6306	0.978513319	14241.14943	-0.300699063	105976.8236	944692.3387	0.492417943	172.5144108	13.16859906	
662892.0165	0.978476816	14267.54656	-0.300652619	106074.0179	945985.4261	0.491339811	172.5244418	13.19195565	
662994.6641	0.978439952	14294.19704	-0.30060607	106172.0509	947275.5604	0.490265408	172.534389	13.21547966	
663097.5683	0.978402723	14321.10209	-0.30055942	106270.9245	948562.7508	0.489194711	172.5442528	13.23917176	
663200.7237	0.978365128	14348.26292	-0.300512671	106370.6407	949847.0065	0.488127696	172.5540337	13.2630326	
663304.125	0.978327165	14375.68073	-0.300465824	106471.2014	951128.3366	0.487064338	172.5637322	13.28706285	
663407.7671	0.978288833	14403.35672	-0.300418884	106572.6085	952406.75	0.486004616	172.5733488	13.31126315	
663511.6448	0.97825013	14431.2921	-0.300371851	106674.864	953682.2557	0.484948505	172.582884	13.33563418	
663615.753	0.978211054	14459.48805	-0.300324728	106777.9695	954954.8626	0.483895983	172.5923384	13.36017658	
663720.0867	0.978171603	14487.94577	-0.300277519	106881.927	956224.5796	0.482847027	172.6017123	13.38489102	
663824.6408	0.978131775	14516.66647	-0.300230224	106986.7381	957491.4153	0.481801614	172.6110063	13.40977816	
663929.4104	0.97809157	14545.65134	-0.300182847	107092.4047	958755.3784	0.480759722	172.6202209	13.43483866	
664034.3906	0.978050984	14574.90156	-0.30013539	107198.9283	960016.4777	0.479721329	172.6293567	13.46007318	
664139.5763	0.978010016	14604.41833	-0.300087855	107306.3106	961274.7217	0.478686412	172.638414	13.48548238	
664244.9628	0.977968666	14634.20283	-0.300040244	107414.5532	962530.1188	0.477654951	172.6473933	13.51106693	
664350.5453	0.97792693	14664.25626	-0.29999256	107523.6578	963782.6776	0.476626923	172.6562953	13.53682749	
664456.319	0.977884807	14694.5798	-0.299944805	107633.6259	965032.4064	0.475602307	172.6651203	13.56276473	
664562.2792	0.977842295	14725.17464	-0.29989698	107744.459	966279.3135	0.474581081	172.6738688	13.58887931	
664668.4212	0.977799394	14756.04195	-0.299849089	107856.1585	967523.4073	0.473563225	172.6825415	13.61517188	
664774.7403	0.9777561	14787.18293	-0.299801134	107968.726	968764.6959	0.472548717	172.6911386	13.64164313	
664881.2319	0.977712412	14818.59874	-0.299753116	108082.1628	970003.1874	0.471537537	172.6996608	13.66829372	
664987.8915	0.977668329	14850.29058	-0.299705037	108196.4703	971238.89	0.470529664	172.7081086	13.69512431	
665094.7145	0.977623849	14882.25962	-0.299656901	108311.6499	972471.8118	0.469525078	172.7164823	13.72213558	
665201.6965	0.97757897	14914.50703	-0.299608708	108427.7028	973701.9606	0.468523758	172.7247826	13.74932819	
